CN(C)CCOc1ccccc1Cc1ccccc1,[ 0.19638422  0.7785643  -0.7484373  -0.80332816 -0.24275862]
CCCCCCOCCCCCC,[ 0.8474814  -0.6167528  -0.5713446   0.22429332 -0.49176192]
CC1(C)CC(N)CC(C)(C)N1,[-0.2442433  0.8853508 -0.5136841 -0.5062595  0.6968788]
CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,[ 0.28789076  0.9053659  -0.99075925 -0.7985258   0.49313653]
CC(C)CC(O)CC(CC(C)C)CC(C)C,[ 0.08232906  0.40537497 -1.         -0.6514343   0.85284066]
ClCc1ccc(CCl)c2ccccc12,[ 0.1398497   1.         -0.77121794 -1.          0.74771255]
CN1C(=O)CC(N2CCN(CC/C=C3/c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,[-0.5491      0.78506625 -0.52394515 -0.4092288  -0.08009686]
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,[ 0.42732897  0.8462525  -0.7685081  -0.6713206   0.1749108 ]
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,[ 0.16794895  0.15685222 -0.873463   -0.8697777   0.28547335]
FC(F)(F)c1nc2cc(I)ccc2[nH]1,[ 0.10278856  0.87448907 -0.60463107 -0.67139393 -0.0151631 ]
c1ccc2sc(SNC3CCCCC3)nc2c1,[ 0.21248032  0.7381138  -0.85968715 -0.7305997   0.10671812]
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,[-0.04784483 -0.19998732 -0.7686068  -0.67295927  0.11612092]
CC(C)(O)Cc1ccccc1,[-0.1601204   0.75247    -0.87574625 -0.81112355 -0.4357475 ]
ClCC1OC1CCl,[ 0.32799074  0.7791035  -0.8324449  -0.6182886  -0.4066561 ]
CN(C)C(=O)Cl,[ 0.05164813  0.87681216 -0.55418855 -0.9601549   0.16189787]
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12,[ 0.14548974  1.         -0.700376   -0.7300904   0.47026694]
C=CC(=O)OOCCOC,[ 0.12546454  0.7401619  -0.7566271  -0.6394555  -0.49260998]
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,[ 0.5295261   0.6203226  -1.         -0.9988119  -0.11757013]
CCC(C)(C)NC(=NC#N)Nc1cccnc1,[ 0.42061865  0.87082785 -0.45562434 -0.92153525 -0.52180696]
O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,[ 0.32145482  0.62676454 -0.77110237 -0.74951476 -0.3296584 ]
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,[ 0.22142427  0.7593062  -0.7726705  -0.83739257 -0.4301137 ]
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,[-0.11981574  1.         -0.723815   -0.38286215 -0.01464172]
CN1C(=O)CC(N2CCN(CC/C=C3/c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,[ 0.32962558  0.7383453  -0.7237099  -0.9265046   0.1693381 ]
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F,[ 0.01271498  0.2821183  -0.615794   -0.5819414  -0.06917922]
CCCCCCCCOC(CBr)c1ccc(C(C)(C)C)cc1,[ 0.33712846  1.         -0.07186306 -0.65280807  0.3170419 ]
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,[-0.14128146  0.7119214  -0.19694571 -0.22751112 -0.30207744]
COC(CN1CCN(CCC(O)c2ccccc2)CC1)c1ccccc1,[-0.21693577 -0.02441379 -0.4399181  -0.751551    0.268951  ]
