O=C(O)c1ccc(Cl)cc1,[ 0.09241541 -0.7522638  -0.8891869  -0.53569657  0.12227754]
CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,[-0.03252245  0.35687178 -0.7048801  -0.04136835 -0.3824787 ]
CNC(=S)N(C)C,[ 0.11415829  0.6555118  -0.31936675 -0.63097763  0.00402708]
O=C(O)C1CCC(C(=O)O)C1,[-0.09842044  0.56798226 -0.7362052  -0.5575991  -0.31044516]
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-n3ccc(C(C)C)n3)nc2c1C,[ 0.07082131  0.89677495 -0.7843046  -0.28145033 -0.44631615]
C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,[-0.4053966   0.69072247 -0.5334976  -0.1776034  -0.36660847]
C[C@@](C(=O)O[C@H]1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2)(c1ccccc1)N1CCCCC1,[ 0.3094889   0.7503169  -0.5562124  -0.46224907  0.03318711]
CCOC(=O)CC(=O)NP(=O)(OC)SC,[-0.07079111  0.88874006 -0.8267889  -0.63179195 -0.3323041 ]
CCC(C)C(N)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,[ 0.27440482 -0.3472274  -0.6621882  -0.5834715  -0.20134385]
OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,[-0.43624836  1.         -0.96715474 -0.44736254  0.13371317]
Cc1ccc(N2C(=O)C=CC2=O)cc1,[-0.6909276   0.85086334 -1.         -0.19270551  0.5733674 ]
Cc1cc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,[ 0.3921305   0.84433466 -0.6808891  -0.6609219  -0.2336912 ]
O=P(O)(O)CN(CC(O)CN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O,[ 0.06188604  0.69476485 -0.6696865  -0.8155091  -0.27427006]
COP(=S)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,[ 0.05947312  0.8033708  -0.20829616  0.8769233   0.25466996]
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,[ 0.30602482  0.64829034 -0.82622755 -0.5237636  -0.14971653]
O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1,[ 0.02410056  0.27260414 -0.7349504  -1.         -0.27659848]
CN(C(=O)CF)c1cccc2ccccc12,[ 0.07598774  1.         -0.8819445  -0.5711804  -0.32306528]
CC1COc2c(C3([NH3+])CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,[-0.06116994  0.910647   -0.80525786 -0.7413711   0.31624833]
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,[ 0.00155104  0.847431    0.15475923 -0.5488875  -0.33069608]
CC(C)OP(=S)(CCl)Sc1ccc(F)cc1,[ 0.63516873  0.32818925 -0.9649888  -0.51974595 -0.02989857]
CC(O)CN,[-0.28926983 -0.45962727 -0.5801101  -0.5668159  -0.25365394]
CCOCCOCC,[ 0.53991604  0.22354719 -0.7488961   0.02008585 -0.30306256]
CCCCN(CCCC)CCCN,[-0.21240766  0.90275043 -0.8740731  -0.69299024 -0.4547647 ]
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Cl)cc54)CC3)nc2N1,[ 0.03805674  0.87699926 -0.79323196 -0.65493625 -0.19290362]
CN(C)c1nc(N(C)C)nc(N(C)C)n1,[-0.13349071  1.         -0.8866206  -0.99212366 -0.0103548 ]
COc1cc(N)cn[n+]1-c1ccccc1,[ 0.43076104  0.7563724  -1.         -0.60447633 -0.05096291]
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,[ 0.43233848  0.67548305  0.03809429 -0.2787145   0.5833018 ]
O=c1oc(-c2ccccc2)nc2ccccc12,[ 0.15760322  0.42221835 -0.553997   -0.7810429  -0.25857   ]
COP(=O)(OC)Sc1ccc([N+](=O)[O-])cc1,[ 0.50360984  0.8169561  -0.8644588  -0.435452   -0.33232957]
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,[ 0.15850015  0.7873012  -0.8460588  -1.          0.22371705]
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,[ 0.24082427  0.4929094  -0.85182023 -0.63834214 -0.2580803 ]
C=C[Si](Cl)(Cl)CC,[ 0.37997538  0.9683969  -0.33208475 -0.7069854  -0.20121953]
O=C(O)CCSC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]4[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]5[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]6[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]7[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]8[C@@H](CSCCC(=O)O)O[C@H](O[C@@H]9[C@@H](CSCCC(=O)O)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,[ 0.49165806 -0.03501868 -0.6532404  -0.06337169 -0.34610286]
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O,[ 0.36277643  0.6180868  -0.68516725  0.28575832 -0.23289971]
CC(=O)OCc1ccc(C(C)C)cc1,[-0.03387683  0.7955631  -0.7999112  -0.7514074  -0.28749692]
CCOC(=O)CCN1CC(=O)N(C)c2ccc(NCc3ccc(C(=N)N)cc3)cc2C1=O,[ 0.13190186  0.9321833  -0.9974048  -0.89938587 -0.15825482]
COc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,[ 0.13248561 -0.11324117 -0.6394615  -0.8001432  -0.062342  ]
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,[-0.08939216  0.73054445 -0.63592863 -0.65876144  0.59182656]
CC(=O)CCCOC(C)=O,[-0.46272457  0.69462764 -0.550316   -0.7930662   0.25190708]
C=CCOC(=O)CC(C)C,[-0.11485771  0.8975034  -0.8018299  -0.8262332  -0.20976463]
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,[ 0.14829935  0.74855345 -1.         -0.41854554  0.11967274]
Cc1ccc2[nH]c(C(F)(F)F)nc2c1,[-0.12108595  0.61671114 -0.6545686  -0.64092994  0.46729293]
CO[Si](CCCNCCC[Si](OC)(OC)OC)(OC)OC,[ 0.37482947  0.8343702  -1.         -0.99558055  0.7252433 ]
CCCCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[ 0.17883442  1.         -0.7963813  -0.98579234 -0.02379067]
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,[-0.15704899  0.7321992  -0.6340098  -0.3039799  -0.16581902]
CC(=O)CC(=O)Nc1ccccc1Cl,"[ 5.3548080e-01 -4.3696001e-01 -7.1927053e-01 -6.4171416e-01
  6.8419985e-04]"
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,[ 0.17539474  0.6051815  -0.57917327 -0.7909168  -0.18449202]
NC[C@H]1CC[C@H](C(=O)O)CC1,[ 0.39331213  1.         -0.27116674 -0.18566492 -0.4399772 ]
CCOC(=O)C1CC2CCC1C2,[-0.1918446   0.69635093  0.14219144 -0.5909457  -0.23914707]
CCN(CC)C(=O)CSc1ccc(Cl)nn1,[-0.22536142  0.8723424  -0.938728   -0.8523372   0.26363593]
COC(=O)N(CCCl)N=O,[ 0.33682615 -0.12395985 -0.84958726 -0.50683945 -0.09893665]
C1=Cc2ccccc2CC1,[ 0.29106584  0.91792357  0.57185733 -0.03978214 -0.42678833]
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,[ 0.06648379  0.8396416  -0.9508582  -0.56416595 -0.32849324]
CCCCCCCCCCCCCCCCO,[-0.0044383   0.6490365  -0.6520126  -0.51449215  0.56315213]
CC(C(=O)O)c1ccc2c(c1)N(CCCN1CCCN(c3cc(=O)n(C)c(=O)n3C)CC1)c1ccccc1S2,[-0.21967109  0.8296611  -0.24184397 -0.14868948 -0.13741633]
CC[C@@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O,[-0.33250073  0.6262221  -0.7479401  -0.7836948   0.21781303]
CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,[ 0.00414564  0.3546508  -0.9567179  -1.         -0.4627535 ]
CN(C)C(=O)Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,[ 0.25805876  0.9172311  -0.7908396  -0.22879636 -0.3147503 ]
[NH3+]CC(=O)CCC(=O)[O-],[ 0.23386678 -0.04584007 -0.66645944 -0.5682094   0.61379075]
CCOC1CC(C)C=CO1,[ 0.09691052  0.7405775  -0.67693496 -0.75180894 -0.26182705]
Cc1ccc(-c2ccccc2)cc1,[ 0.20642531 -0.06206564 -0.26369792 -0.8208429  -0.27095366]
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(CCO)CC1,[ 0.18995571  0.7515261   0.4456823  -0.8176463  -0.49906614]
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,[-0.2213324   0.759854   -0.7323404  -0.7973204  -0.21964715]
CCOP(=S)(OCC)SCCS(=O)(=O)CC,[-0.04127153  0.6115903  -1.         -0.7716998  -0.08641037]
C#CCCCC#C,[ 0.36257645  0.7648843  -0.86603636 -0.26504543 -0.10641007]
Cc1cccc(-c2nc3cc(Cl)ccc3[nH]2)n1,[ 0.525188    0.8287966  -0.34121636 -0.5015686   0.21374536]
CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O,[-0.1084101   1.         -1.         -0.52099395  0.48305175]
C=CCOC(=O)C(=C)C,[ 0.7263592   0.9054633  -0.92740023 -0.7997716  -0.254823  ]
N#Cc1ccc(NCC(F)(F)c2ccc(F)c(F)c2)c(F)c1CC(=O)NCCONC(=N)N,[ 0.60372275  0.8797221  -0.910206   -0.69721466 -0.33886066]
N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1,[ 0.09293441  0.74139273 -0.48554805  0.15310237  0.12041862]
CCCCP(=S)(CCCC)CCCC,[ 0.39946297  1.         -0.46810445 -0.7142365   0.37790155]
O=[N+]([O-])c1cccc(C(F)(F)F)c1,[ 0.37732965  0.17912121 -1.         -0.57964116  0.00379364]
CNC(=O)OC1C2(C)CCC(C2)C1(C)C,[-0.5808635   0.7198794  -0.7693489  -0.79452455 -0.26368868]
FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)cc2[nH]1,[ 0.89504087  0.72318256 -0.5440056  -0.40208775 -0.11053795]
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[-0.15124585 -0.27009043 -0.59064746 -0.01789782  0.05391111]
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,[-0.6042947   0.8987744  -0.27513573  0.28769132  0.47094524]
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,[-0.30835983 -0.8488006  -0.38923028 -0.571079    0.37972713]
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,[-0.08289821  0.8870399  -0.6781719  -0.83937395 -0.13472493]
c1ccc(P(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[ 0.32399005  0.8833558  -0.80166286 -0.44781905  0.09409168]
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,[ 0.39391372  0.7058972  -0.6605635  -0.41629234 -0.314223  ]
c1ccc(Cc2ccccc2)cc1,[ 0.353576    0.27652773  0.35519665 -0.606887    0.37206316]
CC(=O)OC1CC(C)OC(C)O1,[ 0.11863545 -0.39109546 -0.54279387  0.03618215  0.3673425 ]
OCC1OC(n2cnc3c2NC=NCC3O)CC1O,[-0.18686078 -0.6131526  -0.754385   -0.46745893 -0.1432318 ]
NCC1CCCCO1,[ 0.70892143  0.8786077  -0.68357486 -0.6265193   0.01258932]
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,[ 0.29356635  0.81043476 -0.5673039  -0.6059804   0.12198941]
CC(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(C(=O)N2CCOCC2)cc1)C(C)C)C(=O)C(F)(F)C(F)(F)F,[-0.1988734   0.9364654  -0.8266177  -0.76664364 -0.29597515]
CCN,[-0.0678189   0.7078248  -0.9315671   0.44429716  0.18920425]
NC(=S)NNCNNC(N)=S,[ 0.43925563  0.95364064 -1.         -1.          0.174697  ]
O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,[-0.12594087  0.62490135 -0.7083676  -0.77949804  0.26339406]
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)nn2-c2ccccc2)cc1,[-0.22748616  0.800848   -0.38513103 -0.5817135  -0.09243359]
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,[ 0.22938706  0.4399136  -0.14674495 -0.6352241   0.04481053]
C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,[-0.3774288   0.98664594 -0.14823575 -0.71834046 -0.1513911 ]
CCC(C)NP1(=S)OCc2cc([N+](=O)[O-])ccc2O1,[ 0.41458467  0.8454517  -0.3757305  -0.760899   -0.3356413 ]
CC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2,[ 0.3912703   0.4801709  -0.78769815 -0.48684284  0.5072063 ]
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,[-0.01293458  1.         -0.8168042  -0.45952833 -0.35478008]
Clc1cccc2ccccc12,[ 0.20855366  0.6107237  -0.59396964 -0.64235985  0.11938792]
COP(=O)(NC(C)=O)SC,[-0.4194771  -0.82302636 -0.79552466 -0.5662358   0.14839245]
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,[-0.4747029   0.9658397  -1.         -0.2573992  -0.09691465]
O=NN(c1ccccc1)c1ccccc1,[-0.1342333   0.02762851 -1.         -0.06497335  0.6900348 ]
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)[O-])=CCSC12)c1csc(N)n1,[ 0.01105676  0.83343977 -0.7854092  -0.6296115  -0.10776331]
CC(O)CC(C)O,[ 0.3093683   0.7449629  -0.48794693 -0.5407029  -0.02844481]
Cc1nc(C(=O)[C@H](C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O,[ 0.5360989   0.37010676 -0.7974176   0.2917796   0.18701735]
CN1[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,[-0.19214134  0.55929494 -1.         -1.          0.6867812 ]
O=[N+]([O-])OC1COC2C(O)COC12,[ 0.31063488  0.8451357  -1.         -0.7875518  -0.14630018]
CS(=O)(=O)F,[ 0.49475965  0.82767975 -0.79282427 -0.6547143  -0.26547244]
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,[-0.25962916  0.94669825 -0.80248183  0.37952507  0.09891146]
Cc1ccc(Cc2ccc(C)cc2)cc1,[-0.10327735  0.63507503 -0.4129517   0.32129773 -0.21400733]
CNC(=O)N(N(CCCl)S(C)(=O)=O)S(C)(=O)=O,[ 0.43793476  0.4057851  -0.56103516 -0.29173812  0.27527136]
CC(C)=CC(=O)O,[ 0.48090342 -0.02047916 -0.84249836 -0.7560014  -0.17935778]
Nc1nc(/C(=N\O)C(=O)NC2C(=O)N3C(C(=O)[O-])=C(/C=C4\CCN(C5CC[NH2+]C5)C4=O)CSC23)ns1,[ 0.12254906  0.9715323  -0.7214981  -0.76354575 -0.32992595]
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCC,[-0.44890967  0.78434014 -0.78231144 -0.5635614  -0.29474896]
CC1(C)COCCO1,[ 0.21699257  0.8450661  -0.7468258  -0.97217304 -0.54831946]
O=C(CCl)OCC1CC2C=CC1C2,[ 0.43866372  0.04587363 -0.80728304 -0.39167342 -0.01070323]
NCc1cccc(CN)c1,[-0.92946804  0.91174877 -0.5443595  -0.23617874 -0.15557998]
C[C@@H](CC(=O)OC(C)(C)C)NC(=O)C1=NOC(C(O)(C(F)(F)F)C(F)(F)F)C1,[ 0.6073193   0.7498367  -0.9196936  -0.73640025  0.35921028]
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,[ 0.33029726 -0.6619048  -0.8987455  -0.3441932  -0.06598741]
COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,[ 0.13595359  0.9917364  -0.8772155  -0.37902674  0.3501368 ]
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1,[ 0.14677003  0.7259784  -0.8380386  -0.40462592 -0.24097006]
O=C1CCc2cc(C=CCN3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,[ 0.20575     0.7689689   0.31060794 -0.14526846 -0.25697222]
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@H]2COCCN2)c1,[ 0.23537248  0.8109778  -0.6623592  -0.34576502  0.00988925]
O=C(c1ccccc1)c1ccc(O)cc1O,[ 0.04938803  0.7891518  -0.8604146  -0.6767221  -0.47765088]
c1ccc(-c2ccccn2)nc1,[-0.30898988  0.88792425 -0.38839948 -0.87828875  0.16164549]
CCOP(=S)(Oc1cnn(C)c(=O)c1SCC)OC(C)C,[ 0.2813969   0.8396898  -0.812089   -0.8438853  -0.19779411]
O=C1C=CC(=O)N1c1ccccc1Cl,[ 0.6977232  -0.04111328 -0.65576375 -0.69957155  0.15790892]
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,[ 0.06594445  1.         -0.80293447 -0.99231887  0.29767132]
CC[C@@H](CO)NCCN[C@@H](CC)CO,[ 0.21509124 -0.13263415 -0.6639272  -0.55954367 -0.36017346]
COC(Cc1ccccc1)OC,[-0.5246905   0.88565046 -0.7190132  -1.         -0.15826324]
CCC(C)OP(=S)(OC)OC,[ 0.06914552  0.59596723 -1.         -0.9164346   0.7329262 ]
COc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1OC,[ 0.31045943  0.3797711  -0.97901684 -0.9798883  -0.02750102]
C[C@H](c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1,[ 0.15864491 -0.58951366 -0.67852956 -0.785951   -0.05783901]
O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1,[ 0.2688698   0.6198555  -0.53094774 -0.7908156  -0.56996816]
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,[ 0.57156163  0.04803614 -0.73465765 -0.99259704  0.08259056]
CC(=[NH2+])N1CCC(SC2=C(C(=O)[O-])N3C(=O)C(C(C)O)C3C2)C1,[ 0.7427216   0.9147146  -0.84678805 -0.81404495 -0.06490604]
CC(O)COC(C)CP(CC(C)OCC(C)O)CC(C)OCC(C)O,[ 0.47356418  0.72666043 -0.8293824  -0.95226     0.23555599]
CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(OC(C)=O)C(C)(C)C)CC3)CC2=O)cc1,[ 0.14881733  1.         -0.98441774 -0.67419916 -0.41755423]
CN(C)C(=O)Nc1ccc(Cl)cc1,[ 0.06526592  0.794632   -0.805161   -0.5788927  -0.2728072 ]
CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC(C)C)NC(C)=O,[-0.28240806  0.6760224  -0.5060743  -0.67769307  0.1603049 ]
O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,[ 0.50377727  0.82335323 -0.6943161  -0.55976593  0.03895019]
CC1(C)C(C=NOCc2ccco2)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,[ 0.25862506  0.6841653  -0.7619932  -0.37166446 -0.27278695]
Cc1cccc(C)c1NC(=O)NCCCNC(C)C,[ 0.21578883 -0.01005503 -0.76867515 -0.73417896  0.3792485 ]
CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,[ 0.34925523  0.71966815 -0.6883977  -0.33441818 -0.3688362 ]
CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,[-0.29917422  0.851853   -1.         -0.63003296  0.1686895 ]
C=CN(C)N=O,[-0.02140219  0.67021483 -0.9740001  -0.790046   -0.16221637]
NP(=S)(N1CC1)N1CC1,[ 0.07346515  0.3227581  -0.27755234 -0.5746684  -0.27907056]
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,[ 0.40361062  0.5366084  -0.6657715   0.37491792 -0.26478636]
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,[ 0.3526654   0.66485316 -0.88738555 -0.66408396  0.5139845 ]
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,[ 0.24267796  0.8168033   0.43423897 -0.2739554  -0.3708671 ]
FC(F)(Cl)C(Cl)Cl,[ 0.4119804   0.7625578  -0.7008671  -0.20525904 -0.4105835 ]
COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1,[ 0.03066807  0.8409898  -0.7082785  -0.8274302  -0.3854892 ]
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,[ 0.4935751   0.80121505 -0.5673208  -0.46734548 -0.33653006]
CC(OCCCl)OCCCl,[-0.10290331  0.8515781  -0.8364799  -0.94629866  0.54792416]
OCC1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)C(O)C1O,[ 0.30595106  0.9239999  -0.77314746 -0.16624679 -0.33650678]
CC(C)OC(=O)Nc1cccc(Cl)c1,[ 0.555959   -0.211938   -0.31002676 -0.07136674 -0.12926872]
CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,[-0.56967324  0.8551023   0.28858992 -0.18579203  0.2059003 ]
CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,[ 0.06003734  0.7394821   0.23132971 -0.05658506 -0.429868  ]
CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1,[-0.9378887   0.8084516  -0.92260045 -0.66549987 -0.6325999 ]
CC(C(=O)O)c1ccc(-c2ccccc2F)cc1,[-0.36228693  0.7017666  -0.8270065  -1.         -0.06905139]
COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1NCCN(C)C,[-0.40358683 -0.56265944 -0.26329756 -0.66360426  0.38082892]
C[C@@H](NC(=O)[C@H]1CCCNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,[-0.25180817  0.7941597   0.09070829 -0.5050369  -0.4444819 ]
