NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3F)sc12,[-0.06900463  0.78173333 -0.7803652  -0.83895695 -0.35783184]
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)[O-])CC1,[-0.5066363   0.87572074 -0.89639384 -0.9441748  -0.29367962]
CC(O[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,[ 0.27610567  0.6411538  -0.6818946  -0.7164543  -0.02124566]
N#CC1(O)CCCCC1,[ 0.28569967  0.7338621  -0.85981745 -0.54240686 -0.3110137 ]
O=C1CCC(C(=O)NC2CC2c2ccccc2)N1,[ 0.4532429   0.840246   -0.84297687 -0.7705602   0.10802031]
CCCCCC(=O)NO,[ 0.52090317  0.58797413 -0.7412508  -0.7337239  -0.36088088]
CNC(=O)Oc1cc(C)ccc1C(C)C,[ 0.15220767  0.7762649  -0.916155   -1.          0.48123536]
CCCCCOC(=O)C=CC(=O)OCCCCC,[-0.03594748  0.30327693 -0.46047294 -0.55059487 -0.11275257]
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,[ 0.5993746   0.6926476  -0.95854735 -0.8453272  -0.2536261 ]
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,[ 0.36162332  0.3581465  -0.5660375  -0.62145567 -0.0456062 ]
ClCCSCCCl,[-0.04950355 -0.75157523 -0.72359693 -0.5272448  -0.30293232]
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,[ 0.02445642  0.9092069  -0.57361716 -0.88687277 -0.55267555]
CCCCc1c(OC(=O)C23CC4CC(CC(C4)C2)C3)n(-c2ccccc2)n(-c2ccccc2)c1=O,[ 0.37912413  1.         -0.9446245  -0.47545648 -0.4211913 ]
CCCN(c1ccon1)P(=O)(c1ccccc1)c1ccccc1,[-0.47928643  0.9117084  -0.89335924 -0.6859662   0.25555608]
COc1cc(N)c(Cl)cc1C(=O)NC1CC[NH+](CCCOc2ccc(F)cc2)CC1OC,[ 0.36815834  0.79559964 -0.4589091  -0.83512944 -0.4957034 ]
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,[ 0.40784153  0.9126105  -0.75531125 -0.7583657  -0.21652281]
CN(Sc1ccc(F)cc1)C(=O)Oc1cccc2c1OC(C)(C)C2,[-0.30386266  0.92746174 -0.6379126  -0.8219651  -0.26103464]
O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,[-0.78462493  0.86883163 -0.7912971  -0.98201567  0.62772554]
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,[ 0.25991136  0.69864637 -0.9197799  -0.7305556  -0.17182407]
CCN(N=O)C(C)(C)C,[ 0.07645549  0.9324212  -0.6716868  -0.83408606  0.28031695]
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCc1ccccc1,[-0.08111844  0.53923935 -0.80172867 -0.80653024 -0.40646234]
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,[ 0.40356132  0.69907486 -0.7268464  -0.6337947  -0.000924  ]
OCCCc1ccccc1,[ 0.19715479  0.85167074 -0.82028234 -0.7024461  -0.64428693]
CC(O)c1ccccc1,[-0.18502837  0.8664449  -0.84640497 -0.53768206 -0.19024624]
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],[ 0.48449194 -0.1182462  -0.94854116 -0.7520601   0.69898397]
Cc1ccc2nc(C[N+]34CCC(CC3)[C@@H](OC(=O)[C@](C)(c3ccccc3)N3CCCCC3)C4)oc2c1,[ 0.26907715  0.8835573  -1.         -0.5943142  -0.49467346]
O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc(S(=O)(=O)O)c21,[ 0.32202274  0.90519935 -0.97755426 -0.25385705 -0.05911882]
CC(C)=CC(C)(C)COC(=O)C(C)C,[ 0.52025425  0.9131703  -0.835062   -0.97933507 -0.4771149 ]
CC(C)CCI,[-0.6864105   0.8490816  -0.87411237 -0.8235203   0.03262682]
CC(C=O)CC(C)(C=O)CO,[ 0.24831125  0.7474521  -0.72927916 -0.5810047  -0.20029345]
CC1(C)SC2C(NC(=O)C([NH3+])c3ccc(O)cc3)C(=O)N2C1C(=O)[O-],[ 0.45282456  0.9492858  -0.86995345 -0.77536434 -0.28102666]
COC(C1=NCCCN1)c1ccc2ccccc2c1,[ 0.38031438  0.53662455 -0.6195048  -1.          0.43198815]
O=C(O)C(Cl)Cl,[ 0.6413743   0.5719036  -0.7291458  -0.94872874 -0.3751656 ]
CC(C=O)=Cc1ccco1,[-0.66186506  0.8264582  -0.67634535 -0.5552494  -0.18385309]
CCCCN(CCC#N)CCCC,[ 0.3010915  -0.39155897 -0.86850995 -0.72179526  0.04763043]
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,[ 0.01670772  0.9096505  -0.9496182  -0.880736   -0.5328766 ]
COc1cc2ncc(C(N)=O)c(Nc3ccccc3C)c2cc1OC,[ 0.4781476   0.8580397  -0.8410099  -0.4534734  -0.14165014]
N#CN=c1ccccn1Cc1ccc(Cl)cc1,[ 0.4044228   0.9517559  -0.76472545 -0.92373043 -0.23074755]
COP(=O)(OC)OC(C)=CC(=O)Oc1ccc(C)cc1,[ 0.5650235  1.        -0.7732314 -0.9270237 -0.0150432]
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,[ 0.34021366  0.8556284  -0.8120182  -0.95871055 -0.07954061]
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,[ 0.18351974  0.49061695 -0.5141923  -0.99797976 -0.2930398 ]
CC(C)NC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,[ 0.03391776  0.8869103  -0.78822345 -0.8220922   0.05320857]
COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,[ 0.20982933  0.6478838  -0.8020399  -0.5418015  -0.30248156]
NC(=O)CC[C@H](N)C(=O)O,[ 0.03419757  0.69483095 -0.8368362  -0.8091598   0.03516617]
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,[-0.28714898  0.263746   -0.75664365 -0.83978283 -0.11473246]
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,[ 0.41029143  0.89063597 -0.8483212  -0.7322656  -0.33038282]
CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)C3CC[C@]12C,[ 0.09204172  0.27142477 -0.5267099  -0.34674138 -0.02747186]
NC(=O)c1c(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)ccc(Cl)c1Cl,[ 0.23626573  0.68580127 -0.87278676 -0.7463802  -0.11389942]
c1ccc(-c2ccccc2-c2ccccc2)cc1,[ 0.11709686  0.7928514  -0.8288464  -0.51265466 -0.22891395]
CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,[ 0.02507824  0.4957046  -0.8858239  -0.99413985 -0.43101144]
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,[-0.07878356  0.9199601  -0.82392675 -0.7546716  -0.41392922]
CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,[ 0.5351879   0.77072453 -1.         -0.70261526 -0.10022165]
C1CCc2c(OCCN3CCOCC3)n[nH]c2C1,[ 0.33594236  0.9997325  -0.8591595  -0.89551675 -0.6057556 ]
O=C1OC(C(O)CO)C(O)=C1O,[-0.29020557  0.88144267 -0.84853655 -0.7298797   0.06887062]
CC(C)C(=O)OCCc1ccccc1,[ 0.5050041   0.89514756 -0.81443423 -1.          0.22132637]
COP(=S)(OC)SCn1nc(C)ccc1=O,[ 0.4565193   0.8508622  -0.7122159  -0.77900046 -0.41202936]
CCC(C)C(=O)O,[-0.24919716 -0.3011221  -0.7910157  -0.8536792  -0.39138165]
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,[-0.34341544  0.969138   -0.87524354 -0.7393187  -0.22366035]
CCc1cccc(CC)c1N(CC(=O)O)C(=O)CCl,[ 0.24807085  0.9429276  -0.6950719  -0.80204207  0.00535809]
CN(C)C(=O)Oc1ccccc1C1SCCS1,[ 0.02162418  0.99823076 -0.7272532  -0.94491583  0.57579553]
Cc1cccc(C)c1NC(=O)C1CCCC[NH+]1C,[ 0.2932488  -0.39239857 -0.964987   -0.8357181   0.11686037]
CC(C)CNC(=O)[C@H](C)NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1,[ 0.31649175  0.812744   -0.87744516 -0.7924933  -0.50768894]
CN(C)CCOc1cc(NS(=O)(=O)c2c(Cl)cc(C(F)(F)F)cc2Cl)ccc1Cl,[ 0.08399983  0.6026949  -0.6654067  -0.51732093 -0.40837115]
O=C1CCCC2C3CC(CN12)C1CCCCN1C3,[ 0.24125981  0.8262344  -0.81497943 -0.3116545   0.33385435]
CC(=O)OCc1ccc(C(C)C)cc1,[ 0.49117404  0.4854832  -0.90137714 -0.6823663   0.28676063]
C=C(Cl)C(Cl)=C(Cl)Cl,[ 0.02906702  0.6585646  -0.7443603  -0.7718656  -0.5861847 ]
Cc1ccc(-c2ccncc2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,"[-2.6641408e-04  9.7497892e-01 -9.1364753e-01 -9.5864224e-01
  2.1639781e-01]"
Cc1cc(O)c(C)c(C)c1O,"[ 2.0967703e-01 -6.5272838e-01 -9.1480482e-01 -4.9142414e-01
 -3.3099670e-04]"
CC(C)(O)C(=O)c1ccccc1,[ 0.19551554  0.72858715  0.11921181 -0.9257315  -0.29961708]
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,[ 0.28614086 -0.07902332 -0.5896383  -0.67702174  0.5938672 ]
CCCN(CCC)N=O,[ 0.4160752   0.5241042  -0.8198636  -0.56518817 -0.5767733 ]
CCCCOC(=O)c1ccc(O)cc1,[ 0.5380029   0.7004929  -0.81418175 -0.77958304 -0.26431805]
CCCCCCCCCCCCCCCCCC1=NCCN1,[-0.20940626  0.7975237  -0.7296793  -0.7441748   0.01717599]
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,[ 0.15757015  0.8503037  -0.879104   -0.74752796 -0.66086966]
CCCP(=O)(OC)SC,[-0.17784786  0.8463642  -0.88217896 -0.71739876 -0.43063068]
CCP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,[-0.2190778   0.77314365 -1.         -0.7633566   0.08752136]
CCCCN=C(NCCCC)C(OCC)c1ccc(Cl)cc1,[ 0.25006092  0.85232234 -0.10832931 -0.5843992  -0.50774294]
O=c1[nH]c(=O)n(C2CCCO2)cc1F,[ 0.09217     0.86644423 -0.84953773 -0.8791932  -0.3243799 ]
Cc1ccc(-c2ncc(C(F)(F)F)[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,[ 0.2610215  0.8380566 -0.8806191 -0.8213908 -0.6440319]
CC(C)c1s[nH]c2nc(C(C)(C)C)nc(=O)c1-2,[ 0.16067058  0.8608619  -1.         -0.7454699  -0.3696766 ]
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC([NH+](C)C)C3O)C2C)OC(C)C1O,[ 0.58881825  0.9547264  -0.8012276  -0.6065833  -0.01635239]
COP(=S)(OC)SCN1C(=O)CCC1=O,[ 0.3608715   0.9058926  -0.87773573 -0.79635894 -0.10261351]
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,[ 0.29293013  1.         -0.8547743  -0.809464   -0.3366964 ]
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,[-0.16462277 -0.5325058  -0.61285436 -1.         -0.2846099 ]
CC(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)N1CCOCC1)C(C)C)C(=O)C(F)(F)C(F)(F)F,[ 0.39363635  0.901719   -0.78245836 -0.7114309   0.23838718]
Oc1ccc2c(c1)CCC2,[ 0.5517469   0.09769299 -0.7262582  -0.6514369  -0.31845656]
CCN(CCO)c1ccc(N=O)c(C)c1,[ 0.45620975  0.8116153  -0.94093424 -0.94169694 -0.1255575 ]
CCC(Br)(CC)C(=O)NC(N)=O,[ 0.28735355  0.8988325  -0.97150475 -0.75065523  0.20548359]
CCOc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1F,[-0.16096848  0.98576534 -0.9250991  -0.83022654 -0.3211979 ]
C[C@H]1C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N1C,[-0.06604083  0.86918664 -0.5769946  -0.8666314  -0.18811329]
O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,[ 0.13844259  0.9264801  -0.8719531  -0.8770315  -0.50846994]
COc1c(OP(=S)(OCC(C)C)OC(C)C)cnn(C)c1=O,[-0.11806738  0.04376494 -1.         -0.75816184 -0.25368372]
NS(=O)(=O)c1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1,[-0.29567918  0.9074229  -0.78868496 -0.38011542  0.67464995]
COc1cc(CC(=O)NCC(=O)N(CCC(=O)[O-])Cc2ccc(OC)c(OC)c2)ccc1NC(=O)Nc1ccccc1C,[ 0.2559026   0.5204092  -0.6573274  -0.64353484 -0.10604036]
CC(C(O)c1ccc(O)cc1)[NH+]1CCC(O)(c2ccccc2)CC1,[ 0.08452374  0.92872536 -1.         -0.79862714 -0.4800503 ]
CCC(C)O,[ 0.5122086   0.67174274 -0.8811256  -0.8329155  -0.40484717]
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,[ 0.23842825  0.89814496 -0.8019668  -0.7635507  -0.07190972]
CCC(C)c1ccc(O)cc1,[ 0.3882337  -0.03860486 -0.8918471  -0.8948564  -0.27805907]
C=CC1CCC(C=C)OC1,"[ 4.4473268e-02  7.2650719e-01  4.6088788e-01  1.9565270e-04
 -9.0287231e-02]"
CCCOC(=O)CCC,[ 0.4035028   0.70820355 -0.9213237  -0.8930716  -0.6415513 ]
Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(C(C)(C)C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,[-0.1372442   0.86741436 -0.89598244 -0.8399917  -0.35005754]
CC(=O)Nc1ccc(C2=NNC(=O)CC2C)cc1,[-0.10463765  0.96908087 -0.89008224 -0.77262145 -0.26086882]
CN1CCN2c3ccccc3Cc3ccccc3C2C1,[ 0.5356121   0.927082   -0.7449122  -0.64871347 -0.12256125]
CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,[ 0.38019377  0.8529601   0.07266538 -0.8084662   0.43942448]
c1cc(-c2ccncc2)ccn1,[-0.00632889  0.7918005  -1.         -0.89763284 -0.20186995]
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,[-0.04142897  0.9116019  -0.73855764 -0.9970825  -0.46031633]
CC1(C)COC(c2ccccc2)CN1,[ 0.56322074 -0.01147875 -0.7720999  -0.3446469   0.05953022]
CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1,[ 0.4037274   0.72533655 -0.64569634 -0.8224813   0.0964198 ]
COP(N)(=O)SC,[ 0.32080105  0.66673696 -0.5942478  -0.9566787  -0.6020309 ]
O=Cc1ccccc1-c1ccccc1C=O,[-0.12245721  0.8181936  -0.87511706 -0.99043894 -0.04822948]
Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,[-0.16936907  0.830996   -0.5484516  -0.1956038  -0.27857617]
CCCC(Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,[-0.47091204  0.9111481  -0.9359553  -0.7661549   0.22605914]
